protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
q13164,0.03647354751148125,0.04038182719953289,0.0,0.015130818400042522,0.012966870446159032,0.0,0.0,0.04193116404677923
q9uby5,0.01631447911056162,0.0,0.0,0.0,0.0,0.0,0.0,0.01774733039024307
p54819,0.014993151672874678,0.014417664243165724,0.0,0.02964309640552692,0.0,0.0,0.03320919677396233,0.0
q8wya1,0.018430290674327363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q96l50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006313347369889244
q9nqc3,0.031222147001939753,0.028613417049050453,0.010032722362817305,0.013157139660944044,0.029152058785841643,0.0,0.0,0.0345845823106545
q9ubh6,0.028686881064946552,0.009768825006387096,0.028170117863171085,0.025206021860053364,0.02762472652770629,0.03027630051297957,0.020605757849602994,0.012512527242346132
q58ww2,0.0,0.009862850390211463,0.0,0.0,0.0,0.0,0.0,0.0
o00327,0.02841007788999747,0.03166184599183581,0.02497435475426783,0.0,0.0,0.013771722432631132,0.0,0.02993002396670917
q9ubb5,0.015010779733368746,0.01975264896803872,0.0,0.0,0.025936879262733737,0.0,0.0,0.02102387170534239
q6is24,0.0,0.0,0.0,0.010499429939159867,0.0,0.0,0.0,0.0
q14542,0.005808206518837552,0.00622157846822537,0.0,0.0,0.0,0.0,0.0,0.006313116064998136
q8td19,0.0,0.006216333488253786,0.0,0.0,0.028214241699800687,0.0,0.0,0.0
o14788,0.045042112282607495,0.04065002369731503,0.03649791713767986,0.04512094219833794,0.02715268073495154,0.0,0.0481486122077428,0.037877274673152064
q8n668,0.011620137840595979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q96rt1,0.0,0.031818476209796616,0.01271819228346054,0.0,0.0,0.0,0.0,0.037436381049067484
q8ixj9,0.00920850512473164,0.0,0.0,0.0,0.010457196272135701,0.0,0.0,0.0
q96rn5,0.0,0.0,0.0,0.0,0.02722785656260349,0.0,0.0,0.0
p29972,0.03951345476656355,0.04119197073568777,0.009975729646716315,0.0,0.022565174087557836,0.01082015024714423,0.0,0.014484916597632801
q9ubj2,0.02382987354642837,0.0,0.03284691598159385,0.0,0.0,0.0,0.0,0.0
q8tf40,0.0,0.01975431885784805,0.010105284924330693,0.0,0.0,0.01096067205544719,0.0,0.0
q8ww43,0.009207452068736218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q15120,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q16539,0.033296032970904194,0.029293462055633736,0.0,0.010428040899301242,0.016968044009058558,0.0,0.0,0.033582293163740236
p51114,0.0,0.026000010846905255,0.025544070799762432,0.026545786121916534,0.0,0.02776837021311888,0.0,0.0
o95278,0.0,0.006221819662130931,0.0,0.0,0.0,0.0,0.0,0.0
p54760,0.056602630302273874,0.05279618562251023,0.026734620942744463,0.034918528781101396,0.03176155186499932,0.0,0.0,0.042683560913474076
q96kr1,0.011618344056795264,0.0,0.012757406759080466,0.0,0.0,0.0,0.0,0.012629143338481811
q5s007,0.005807179476115148,0.0,0.014823939073713018,0.0,0.0065954232187257255,0.0,0.0,0.0
q8n4e7,0.0,0.009862092679565813,0.0,0.010495257672542193,0.0,0.0,0.0,0.0
p59510,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q9ukk3,0.0,0.009862092679565813,0.0,0.010495257672542193,0.0,0.0,0.0,0.0
q6nyc1,0.02809603191453127,0.02908880605574678,0.029178895119618055,0.0,0.022747853850139388,0.023980776726556328,0.0,0.02091239294427735
q9nr56,0.05167852274955683,0.04000041499097415,0.04407915609934365,0.031836325371665426,0.03439439654673257,0.03399133377924681,0.02218686552471774,0.039972308914100974
q9nqs5,0.0,0.012446630590971536,0.0,0.0,0.0,0.0,0.0,0.012630237114090012
