protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
q92908,0.10843294416824122,0.10922968336411362,0.10932479609478486,0.11090649622111422,0.12495995404337464,0.10842831704937494,0.1095889422487875,0.11075024494792689
p34947,0.10944637730139921,0.11786184760322574,0.1097567612095123,0.10851915897712622,0.10865133566021627,0.10940209960976516,0.10848157270677304,0.11939927422520914
q9ns37,0.11100553476043849,0.11092975126682868,0.11200919105530759,0.11083955962935704,0.11111460188602,0.11131689378955667,0.11083955962935704,0.11110534835377739
q15796,0.11598005769421763,0.11609205333178675,0.11057479336682074,0.11120897132591802,0.11369485951070572,0.10436930356538919,0.10815410192617106,0.11579277596094632
q92523,0.11104542306431377,0.1115089764354871,0.1108823357777512,0.11097348345044795,0.11087695400381745,0.11085196462716532,0.11085196462716532,0.11215693338668647
q96dt6,0.11118316522985089,0.11111877418411568,0.11109972294086194,0.11109972294086194,0.11109972294086194,0.11109972294086194,0.11109972294086194,0.11109972294086194
q9ujy1,0.11162214729772424,0.11218530379850358,0.11079682607456018,0.11070614895817636,0.11070614895817636,0.11085762761714688,0.11070614895817636,0.11171349937935984
o00168,0.11335264712739437,0.11982414794641537,0.11348575459937017,0.10824123449668469,0.10805559847821718,0.10874841100867982,0.10805559847821718,0.11218100938680418
p22459,0.1110663142589617,0.11108535977333595,0.11116262205374654,0.1110663142589617,0.1110663142589617,0.11122736419013934,0.1110663142589617,0.11119308268796989
q9nry6,0.11114234061814994,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127
q9y2u8,0.11108475407397503,0.11108475407397503,0.11108475407397503,0.11108475407397503,0.11125859074930686,0.11108475407397503,0.11108475407397503,0.11114813073286796
q9ubn4,0.11118919635536283,0.1108701718511996,0.11107399487528571,0.11083220243699339,0.1109113027522942,0.11088302267203026,0.11083220243699339,0.11257570418284712
q8tap9,0.11108990568222572,0.11108990568222572,0.11108990568222572,0.11128075454219422,0.11108990568222572,0.11108990568222572,0.11108990568222572,0.11108990568222572
q13164,0.11309858838464579,0.11509258031455712,0.10910682359262514,0.10940756281733725,0.1092234719916339,0.10910682359262514,0.10910682359262514,0.11675050212132526
q9uby5,0.1111821206778366,0.11107720648513573,0.11107720648513573,0.11107720648513573,0.11107720648513573,0.11107720648513573,0.11107720648513573,0.11127743392621332
p54819,0.11096799790836057,0.11090532628397617,0.11082955402591359,0.11160348308130745,0.11082955402591359,0.11082955402591359,0.11237542259678787,0.11082955402591359
q8wya1,0.11123520538178366,0.11109559932727703,0.11109559932727703,0.11109559932727703,0.11109559932727703,0.11109559932727703,0.11109559932727703,0.11109559932727703
q96l50,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11112993888345628
q9nqc3,0.112241335409582,0.11146543100144808,0.11032922127474866,0.11044986268531079,0.11181145903833747,0.11026890372754325,0.11026890372754325,0.11289597940794326
q9ubh6,0.11185000845131332,0.1100853686795238,0.11178555729546776,0.11115132295036187,0.1116042016277705,0.11261258789400107,0.1107602034925418,0.11012512905209439
q58ww2,0.11110688183164914,0.11114494534680688,0.11110688183164914,0.11110688183164914,0.11110688183164914,0.11110688183164914,0.11110688183164914,0.11110688183164914
o00327,0.11188598159392521,0.11210719443368582,0.11141759425074693,0.11045330746043726,0.11045330746043726,0.11069294296397099,0.11045330746043726,0.11208305691592199
q9ubb5,0.11109846751359863,0.11129678557155193,0.1108724987775854,0.1108724987775854,0.11184002929354314,0.1108724987775854,0.1108724987775854,0.11140222373337921
q6is24,0.11109757910307823,0.11109757910307823,0.11109757910307823,0.11121936717537413,0.11109757910307823,0.11109757910307823,0.11109757910307823,0.11109757910307823
q14542,0.11112227224545405,0.11112373899349427,0.11110468689902712,0.11110468689902712,0.11110468689902712,0.11110468689902712,0.11110468689902712,0.11112586736688887
q8td19,0.11101102226705137,0.11103005830002313,0.11101102226705137,0.11101102226705137,0.11189278583061721,0.11101102226705137,0.11101102226705137,0.11101102226705137
o14788,0.11698417069173689,0.11129669668458216,0.10906239831880062,0.11698303597040076,0.10583906088212042,0.10460742119882895,0.12109466184427656,0.1095251332104247
q8n668,0.11115790360281814,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774
q96rt1,0.11074664164969569,0.11170802924111045,0.11083735193280544,0.11074664164969569,0.11074664164969569,0.11074664164969569,0.11074664164969569,0.11297476892791004
